lessonName,lessonTime,lessonClass,lessonTeacher,lessonDay,groupName,podGroup,numerator,id
л.Ноксология,11.50-13.25 ,6-39,Власова Л.А.,ЧЕТВЕРГ     ,Х-185,1,1,1026
л.Основы пожаро- и взрывобезопасности,13.35-15.10 ,6-39,Губин А.С.,ЧЕТВЕРГ     ,Х-185,1,0,1027
л.Основы пожаро- и взрывобезопасности,13.35-15.10 ,6-39,Губин А.С.,ЧЕТВЕРГ     ,Х-185,1,1,1028
пр.Основы пожаро- и взрывобезопасности,09.45-11.20 ,6-42,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,1,0,1029
пр.Основы пожаро- и взрывобезопасности,09.45-11.20 ,6-42,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,1,1,1030
л.Процессы и аппараты защиты окружающей среды,11.50-13.25 ,6-31,Пугачева И.Н.,ПЯТНИЦА     ,Х-185,1,0,1031
пр.Процессы и аппараты защиты окружающей среды,11.50-13.25 ,6-41б,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,1,1,1032
пр.Специальная оценка условий труда,13.35-15.10 ,6-39,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,1,0,1033
пр.Специальная оценка условий труда,13.35-15.10 ,6-39,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,1,1,1034
"лаб.Спец. оценка усл. труда,",08.00-09.35 ,6-41б,Нечесова Ю.М.,ВТОРНИК     ,Х-185,2,1,1035
пр.Процессы и аппараты защиты окружающей среды,09.45-11.20 ,6-03,Нечесова Ю.М.,ВТОРНИК     ,Х-185,2,0,1036
"лаб.Спец. оценка усл. труда,",09.45-11.20 ,6-41б,Нечесова Ю.М.,ВТОРНИК     ,Х-185,2,1,1037
л.Специальная оценка условий труда,11.50-13.25 ,6-39,Кушнир А.А.,ВТОРНИК     ,Х-185,2,0,1038
л.Специальная оценка условий труда,11.50-13.25 ,6-39,Кушнир А.А.,ВТОРНИК     ,Х-185,2,1,1039
пр.Оценка воздействия на окружающую среду,08.00-09.35 ,30,Репин П.С., СРЕДА      ,Х-185,2,0,1040
пр.Оценка воздействия на окружающую среду,09.45-11.20 ,30,Репин П.С., СРЕДА      ,Х-185,2,0,1041
л.Процессы и аппараты защиты окружающей среды,09.45-11.20 ,6-31,Пугачева И.Н., СРЕДА      ,Х-185,2,1,1042
л.Оценка воздействия на окружающую среду,11.50-13.25 ,143,Репин П.С., СРЕДА      ,Х-185,2,0,1043
л.Оценка воздействия на окружающую среду,11.50-13.25 ,143,Репин П.С., СРЕДА      ,Х-185,2,1,1044
Физическая культура,08.00-09.35 ,452,-,ЧЕТВЕРГ     ,Х-185,2,1,1045
пр.Ноксология,09.45-11.20 ,6-42,Власова Л.А.,ЧЕТВЕРГ     ,Х-185,2,0,1046
л.Ноксология,11.50-13.25 ,6-39,Власова Л.А.,ЧЕТВЕРГ     ,Х-185,2,0,1047
л.Ноксология,11.50-13.25 ,6-39,Власова Л.А.,ЧЕТВЕРГ     ,Х-185,2,1,1048
л.Основы пожаро- и взрывобезопасности,13.35-15.10 ,6-39,Губин А.С.,ЧЕТВЕРГ     ,Х-185,2,0,1049
л.Основы пожаро- и взрывобезопасности,13.35-15.10 ,6-39,Губин А.С.,ЧЕТВЕРГ     ,Х-185,2,1,1050
пр.Основы пожаро- и взрывобезопасности,09.45-11.20 ,6-42,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,2,0,1051
пр.Основы пожаро- и взрывобезопасности,09.45-11.20 ,6-42,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,2,1,1052
л.Процессы и аппараты защиты окружающей среды,11.50-13.25 ,6-31,Пугачева И.Н.,ПЯТНИЦА     ,Х-185,2,0,1053
пр.Процессы и аппараты защиты окружающей среды,11.50-13.25 ,6-41б,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,2,1,1054
пр.Специальная оценка условий труда,13.35-15.10 ,6-39,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,2,0,1055
пр.Специальная оценка условий труда,13.35-15.10 ,6-39,Нечесова Ю.М.,ПЯТНИЦА     ,Х-185,2,1,1056
лек.Моделирование в технологических процессах,11.50-13.25 ,016,Горбунова Е.М.,ПОНЕДЕЛЬНИК ,Хм-211,1,1,1057
лаб.Цифровизация химико-технологических процессов,13.35-15.10 ,328,Емельянов А.Е.,ПОНЕДЕЛЬНИК ,Хм-211,1,1,1058
лаб.Цифровизация химико-технологических процессов,15.20-16.55 ,328,Емельянов А.Е.,ПОНЕДЕЛЬНИК ,Хм-211,1,1,1059
пр.Иностранный язык,09.45-11.20 ,14,Лобачева Н.Н.,ВТОРНИК     ,Хм-211,1,0,1060
пр.Иностранный язык,09.45-11.20 ,14,Лобачева Н.Н.,ВТОРНИК     ,Хм-211,1,1,1061
пр.Новое технологическое оборудование...,11.50-13.25 ,020,Горбунова Е.М.,ВТОРНИК     ,Хм-211,1,0,1062
пр.Новое технологическое оборудование...,11.50-13.25 ,025,Горбунова Е.М.,ВТОРНИК     ,Хм-211,1,1,1063
лаб.Теоретические и экспериментальные методы исслед. веществ,13.35-15.10 ,022,Плотникова С.Е.,ВТОРНИК     ,Хм-211,1,0,1064
пр.Новое технологическое оборудование...,13.35-15.10 ,020,Горбунова Е.М.,ВТОРНИК     ,Хм-211,1,1,1065
лаб.Теоретические и экспериментальные методы исслед. веществ,15.20-16.55 ,022,Плотникова С.Е.,ВТОРНИК     ,Хм-211,1,0,1066
лаб.Современные проблемы химической технологии,09.45-11.20 ,6-13,Щербакова М.С., СРЕДА      ,Хм-211,1,1,1067
л.Основы научно-исследовательской деятельности,11.50-13.25 ,020,Ким К.Б., СРЕДА      ,Хм-211,1,0,1068
л.Современные проблемы химической технологии,11.50-13.25 ,6-13,Щербакова М.С., СРЕДА      ,Хм-211,1,1,1069
л.Мембранные технологии в химической промышленности,13.35-15.10 ,020,Козадёрова О.А., СРЕДА      ,Хм-211,1,0,1070
л.Цифровизация химико-технологических процессов,15.20-16.55 ,328,Емельянов А.Е., СРЕДА      ,Хм-211,1,0,1071
лаб.Мембранные технологии в химической промышленности,11.50-13.25 ,022,Козадёрова О.А.,ЧЕТВЕРГ     ,Хм-211,1,1,1072
лаб.Мембранные технологии в химической промышленности,13.35-15.10 ,022,Козадёрова О.А.,ЧЕТВЕРГ     ,Хм-211,1,1,1073
лаб.Основы научно-исследовательской деятельности,15.20-16.55 ,029,Ким К.Б.,ЧЕТВЕРГ     ,Хм-211,1,1,1074
пр.Моделирование в технологических процессах,08.00-09.35 ,151,Горбунова Е.М.,ПЯТНИЦА     ,Хм-211,1,1,1075
л.Новое технологическое оборудование,09.45-11.20 ,020,Горбунова Е.М.,ПЯТНИЦА     ,Хм-211,1,1,1076
л.Теоретические и экспериментальные методы исслед. веществ,11.50-13.25 ,020,Плотникова С.Е.,ПЯТНИЦА     ,Хм-211,1,1,1077
л.Теоретические и экспериментальные методы исслед. в химии,09.45-11.20 ,6-13а,Болотов В.М.,ПОНЕДЕЛЬНИК ,Хм-212,1,1,1078
лаб.Теоретические и экспериментальные методы исслед. в химии,11.50-13.25 ,6-13а,Болотов В.М.,ПОНЕДЕЛЬНИК ,Хм-212,1,1,1079
лаб.Цифровизация химико-технологических процессов,13.35-15.10 ,328,Емельянов А.Е.,ПОНЕДЕЛЬНИК ,Хм-212,1,0,1080
лаб.Цифровизация химико-технологических процессов,15.20-16.55 ,328,Емельянов А.Е.,ПОНЕДЕЛЬНИК ,Хм-212,1,0,1081
л.Технология и управление производством эластомеров,11.50-13.25 ,6-13а,Щербакова М.С.,ВТОРНИК     ,Хм-212,1,0,1082
л.Технология и управление производством эластомеров,11.50-13.25 ,6-13а,Щербакова М.С.,ВТОРНИК     ,Хм-212,1,1,1083
пр.Технология и управление производством эластомеров,13.35-15.10 ,6-13а,Щербакова М.С.,ВТОРНИК     ,Хм-212,1,0,1084
пр.Технология и управление производством эластомеров,13.35-15.10 ,6-13а,Щербакова М.С.,ВТОРНИК     ,Хм-212,1,1,1085
лаб.Теория и практика химии и физики полимеров,15.20-16.55 ,6-13а,Шутилин Ю.Ф.,ВТОРНИК     ,Хм-212,1,0,1086
лаб.Теория и практика химии и физики полимеров,15.20-16.55 ,6-13а,Шутилин Ю.Ф.,ВТОРНИК     ,Хм-212,1,1,1087
пр.Иностранный язык,17.05-18.40 ,11и,Хрячкова Л.А.,ВТОРНИК     ,Хм-212,1,1,1088
пр.Иностранный язык,18.50-20.25 ,11и,Хрячкова Л.А.,ВТОРНИК     ,Хм-212,1,1,1089
пр.Иностранный язык,09.45-11.20 ,21,Лобачева Н.Н., СРЕДА      ,Хм-212,1,0,1090
пр.Иностранный язык,09.45-11.20 ,21,Лобачева Н.Н., СРЕДА      ,Хм-212,1,1,1091
л.Основы научно-исследовательской деятельности,11.50-13.25 ,020,Ким К.Б., СРЕДА      ,Хм-212,1,0,1092
л.Современные проблемы химической технологии,11.50-13.25 ,6-13,Щербакова М.С., СРЕДА      ,Хм-212,1,1,1093
лаб.Основы научно-исследовательской деятельности,13.35-15.10 ,029,Ким К.Б., СРЕДА      ,Хм-212,1,0,1094
лаб.Современные проблемы химической технологии,13.35-15.10 ,6-13,Щербакова М.С., СРЕДА      ,Хм-212,1,1,1095
л.Цифровизация химико-технологических процессов,15.20-16.55 ,328,Емельянов А.Е., СРЕДА      ,Хм-212,1,0,1096
лаб.Теоретические и экспериментальные методы исследования в химии,09.45-11.20 ,6-13а,Болотов В.М.,ЧЕТВЕРГ     ,Хм-212,1,0,1097
лаб.Теоретические и экспериментальные методы исследования в химии,09.45-11.20 ,6-13а,Болотов В.М.,ЧЕТВЕРГ     ,Хм-212,1,1,1098
л.Материалы химии полимеров,11.50-13.25 ,6-09,Седых В.А.,ЧЕТВЕРГ     ,Хм-212,1,0,1099
л.Материалы химии полимеров,11.50-13.25 ,6-09,Седых В.А.,ЧЕТВЕРГ     ,Хм-212,1,1,1100
л.Теория и практика химии и физики полимеров,13.35-15.10 ,6-09,Шутилин Ю.Ф.,ЧЕТВЕРГ     ,Хм-212,1,0,1101
лаб.Материалы химии полимеров,13.35-15.10 ,6-09,Седых В.А.,ЧЕТВЕРГ     ,Хм-212,1,1,1102
лаб.Материалы химии полимеров,15.20-16.55 ,6-09,Седых В.А.,ЧЕТВЕРГ     ,Хм-212,1,1,1103
пр.Иностранный язык,09.45-11.20 ,14,Лобачева Н.Н.,ВТОРНИК     ,Хм-213,1,0,1104
пр.Иностранный язык,09.45-11.20 ,14,Лобачева Н.Н.,ВТОРНИК     ,Хм-213,1,1,1105
л.Основы научно-исследовательской деятельности,11.50-13.25 ,6-34б,Молоканова Л.В.,ВТОРНИК     ,Хм-213,1,0,1106
лаб.Основы научно-исследовательской деятельности,11.50-13.25 ,6-34б,Молоканова Л.В.,ВТОРНИК     ,Хм-213,1,1,1107
пр.Нормативно-правовые основы охраны окружающей среды и рационального природопользования,13.35-15.10 ,6-34б,Попова Л.В.,ВТОРНИК     ,Хм-213,1,0,1108
пр.Нормативно-правовые основы охраны окружающей среды и рационального природопользования,13.35-15.10 ,6-34б,Попова Л.В.,ВТОРНИК     ,Хм-213,1,1,1109
лаб.Аппаратурное оформл. энерго- и ресурсосбер. процессов,09.45-11.20 ,6-34,Корчагин В.И., СРЕДА      ,Хм-213,1,0,1110
лаб.Совр. проблемы энерго- и ресурсосбережения в пром.,09.45-11.20 ,6-34б,Корчагин В.И., СРЕДА      ,Хм-213,1,1,1111
лаб.Аппаратурное оформл. энерго- и ресурсосбер. процессов,11.50-13.25 ,6-34,Корчагин В.И., СРЕДА      ,Хм-213,1,0,1112
л.Совр. проблемы энерго- и ресурсосбережения в пром.,11.50-13.25 ,6-34б,Корчагин В.И., СРЕДА      ,Хм-213,1,1,1113
л.Аппаратурное оформл. энерго- и ресурсосбер. процессов,13.35-15.10 ,6-34б,Корчагин В.И., СРЕДА      ,Хм-213,1,0,1114
л.Экологический менеджмент и экологический аудит,13.35-15.10 ,6-34б,Пугачева И.Н., СРЕДА      ,Хм-213,1,1,1115
